设备名称,管理IP,端口,物理状态,协议状态,端口UP时间,端口DOWN时间,速率,双工,,,,
SY-1#ZYL-B1-13#01-24U-NW-ACC-S5731,10.61.240.156,GigabitEthernet0/0/27,DOWN,DOWN,-,2024-04-08 17:03:05 UTC+08:00,1000,FULL,,,,
SY-1#ZYL-B1-13#01-24U-NW-ACC-S5731,10.61.240.156,GigabitEthernet0/0/28,DOWN,DOWN,-,2024-04-08 17:03:05 UTC+08:00,1000,FULL,,,,
SY-1#ZYL-B1-13#01-24U-NW-ACC-S5731,10.61.240.156,GigabitEthernet0/0/29,DOWN,DOWN,-,2024-04-08 17:03:05 UTC+08:00,1000,FULL,,,,
SY-1#ZYL-B1-13#01-24U-NW-ACC-S5731,10.61.240.156,GigabitEthernet0/0/30,DOWN,DOWN,-,2024-04-08 17:03:05 UTC+08:00,1000,FULL,,,,
SY-1#ZYL-B1-13#01-24U-NW-ACC-S5731,10.61.240.156,GigabitEthernet0/0/31,DOWN,DOWN,-,2024-04-08 17:03:05 UTC+08:00,1000,FULL,,,,
SY-1#ZYL-B1-13#01-24U-NW-ACC-S5731,10.61.240.156,GigabitEthernet0/0/32,DOWN,DOWN,-,2024-04-08 17:03:05 UTC+08:00,1000,FULL,,,,
SY-1#ZYL-B1-13#01-24U-NW-ACC-S5731,10.61.240.156,GigabitEthernet0/0/33,DOWN,DOWN,-,2024-04-08 17:03:05 UTC+08:00,1000,FULL,,,,
SY-1#ZYL-B1-13#01-24U-NW-ACC-S5731,10.61.240.156,GigabitEthernet0/0/34,DOWN,DOWN,-,2024-04-08 17:03:05 UTC+08:00,1000,FULL,,,,
SY-1#ZYL-B1-13#01-24U-NW-ACC-S5731,10.61.240.156,GigabitEthernet0/0/35,DOWN,DOWN,-,2024-04-08 17:03:05 UTC+08:00,1000,FULL,,,,
SY-1#ZYL-B1-13#01-24U-NW-ACC-S5731,10.61.240.156,GigabitEthernet0/0/36,DOWN,DOWN,-,2024-04-08 17:03:05 UTC+08:00,1000,FULL,,,,
SY-1#ZYL-B1-13#01-24U-NW-ACC-S5731,10.61.240.156,GigabitEthernet0/0/37,DOWN,DOWN,-,2024-04-08 17:03:05 UTC+08:00,1000,FULL,,,,
SY-1#ZYL-B1-13#01-24U-NW-ACC-S5731,10.61.240.156,GigabitEthernet0/0/38,DOWN,DOWN,-,2024-04-08 17:03:05 UTC+08:00,1000,FULL,,,,
SY-1#ZYL-B1-13#01-24U-NW-ACC-S5731,10.61.240.156,GigabitEthernet0/0/39,UP,UP,2024-05-16 06:59:53 UTC+08:00,2024-05-16 06:59:42 UTC+08:00,100,FULL,,,,
SY-1#ZYL-B1-13#01-24U-NW-ACC-S5731,10.61.240.156,GigabitEthernet0/0/40,DOWN,DOWN,-,2024-04-08 17:03:06 UTC+08:00,1000,FULL,,,,
SY-1#ZYL-B1-13#01-24U-NW-ACC-S5731,10.61.240.156,GigabitEthernet0/0/41,DOWN,DOWN,2024-05-14 16:15:08 UTC+08:00,2024-05-14 19:33:54 UTC+08:00,1000,FULL,,,,
SY-1#ZYL-B1-13#01-24U-NW-ACC-S5731,10.61.240.156,GigabitEthernet0/0/42,DOWN,DOWN,-,2024-04-08 17:03:06 UTC+08:00,1000,FULL,,,,
SY-1#ZYL-B1-13#01-24U-NW-ACC-S5731,10.61.240.156,GigabitEthernet0/0/43,DOWN,DOWN,-,2024-04-08 17:03:06 UTC+08:00,1000,FULL,,,,
SY-1#ZYL-B1-13#01-24U-NW-ACC-S5731,10.61.240.156,GigabitEthernet0/0/44,DOWN,DOWN,-,2024-04-08 17:03:06 UTC+08:00,1000,FULL,,,,
SY-1#ZYL-B1-13#01-24U-NW-ACC-S5731,10.61.240.156,GigabitEthernet0/0/45,DOWN,DOWN,-,2024-04-08 17:03:06 UTC+08:00,1000,FULL,,,,
SY-1#ZYL-B1-13#01-24U-NW-ACC-S5731,10.61.240.156,GigabitEthernet0/0/46,DOWN,DOWN,-,2024-04-08 17:03:06 UTC+08:00,1000,FULL,,,,
SY-1#ZYL-B1-13#01-24U-NW-ACC-S5731,10.61.240.156,GigabitEthernet0/0/47,DOWN,DOWN,-,2024-04-08 17:03:06 UTC+08:00,1000,FULL,,,,
SY-1#ZYL-B1-13#01-24U-NW-ACC-S5731,10.61.240.156,GigabitEthernet0/0/48,DOWN,DOWN,-,2024-04-08 17:03:06 UTC+08:00,1000,FULL,,,,
SY-1#ZYL-B1-13#01-24U-NW-ACC-S5731,10.61.240.156,XGigabitEthernet0/0/1,DOWN,DOWN,-,2024-04-08 17:03:06 UTC+08:00,10000,FULL,,,,
SY-1#ZYL-B1-13#01-24U-NW-ACC-S5731,10.61.240.156,XGigabitEthernet0/0/2,DOWN,DOWN,-,2024-04-08 17:03:06 UTC+08:00,10000,FULL,,,,
SY-1#ZYL-B1-13#01-24U-NW-ACC-S5731,10.61.240.156,XGigabitEthernet0/0/3,UP,UP,2024-04-28 14:25:23 UTC+08:00,2024-04-28 14:24:20 UTC+08:00,10000,FULL,,,,
SY-1#ZYL-B1-13#01-24U-NW-ACC-S5731,10.61.240.156,XGigabitEthernet0/0/4,UP,UP,2024-04-28 14:24:13 UTC+08:00,2024-04-28 14:23:32 UTC+08:00,10000,FULL,,,,
SY-1#ZYL-B2-01#01-30U-NW-ACC-S5731,10.61.240.152,GigabitEthernet0/0/1,DOWN,DOWN,-,2024/1/9 4:19,1000,FULL,,,,
SY-1#ZYL-B2-01#01-30U-NW-ACC-S5731,10.61.240.152,GigabitEthernet0/0/2,DOWN,DOWN,-,2024/1/9 4:19,1000,FULL,,,,
SY-1#ZYL-B2-01#01-30U-NW-ACC-S5731,10.61.240.152,GigabitEthernet0/0/3,DOWN,DOWN,-,2024/1/9 4:19,1000,FULL,,,,
SY-1#ZYL-B2-01#01-30U-NW-ACC-S5731,10.61.240.152,GigabitEthernet0/0/4,DOWN,DOWN,-,2024/1/9 4:19,1000,FULL,,,,
SY-1#ZYL-B2-01#01-30U-NW-ACC-S5731,10.61.240.152,GigabitEthernet0/0/5,DOWN,DOWN,-,2024/1/9 4:19,1000,FULL,,,,
SY-1#ZYL-B2-01#01-30U-NW-ACC-S5731,10.61.240.152,GigabitEthernet0/0/6,DOWN,DOWN,-,2024/1/9 4:19,1000,FULL,,,,
SY-1#ZYL-B2-01#01-30U-NW-ACC-S5731,10.61.240.152,GigabitEthernet0/0/7,DOWN,DOWN,-,2024/1/9 4:19,1000,FULL,,,,
SY-1#ZYL-B2-01#01-30U-NW-ACC-S5731,10.61.240.152,GigabitEthernet0/0/8,DOWN,DOWN,-,2024/1/9 4:19,1000,FULL,,,,
SY-1#ZYL-B2-01#01-30U-NW-ACC-S5731,10.61.240.152,GigabitEthernet0/0/9,DOWN,DOWN,-,2024/1/9 4:19,1000,FULL,,,,
SY-1#ZYL-B2-01#01-30U-NW-ACC-S5731,10.61.240.152,GigabitEthernet0/0/10,DOWN,DOWN,-,2024/1/9 4:19,1000,FULL,,,,
SY-1#ZYL-B2-01#01-30U-NW-ACC-S5731,10.61.240.152,GigabitEthernet0/0/11,DOWN,DOWN,-,2024/1/9 4:19,1000,FULL,,,,
SY-1#ZYL-B2-01#01-30U-NW-ACC-S5731,10.61.240.152,GigabitEthernet0/0/12,DOWN,DOWN,-,2024/1/9 4:19,1000,FULL,,,,
SY-1#ZYL-B2-01#01-30U-NW-ACC-S5731,10.61.240.152,GigabitEthernet0/0/13,DOWN,DOWN,-,2024/1/9 4:19,1000,FULL,,,,
SY-1#ZYL-B2-01#01-30U-NW-ACC-S5731,10.61.240.152,GigabitEthernet0/0/14,DOWN,DOWN,-,2024/1/9 4:19,1000,FULL,,,,
SY-1#ZYL-B2-01#01-30U-NW-ACC-S5731,10.61.240.152,GigabitEthernet0/0/15,DOWN,DOWN,-,2024/1/9 4:19,1000,FULL,,,,
SY-1#ZYL-B2-01#01-30U-NW-ACC-S5731,10.61.240.152,GigabitEthernet0/0/16,DOWN,DOWN,-,2024/1/9 4:19,1000,FULL,,,,
SY-1#ZYL-B2-01#01-30U-NW-ACC-S5731,10.61.240.152,GigabitEthernet0/0/17,DOWN,DOWN,-,2024/1/9 4:19,1000,FULL,,,,
SY-1#ZYL-B2-01#01-30U-NW-ACC-S5731,10.61.240.152,GigabitEthernet0/0/18,DOWN,DOWN,-,2024/1/9 4:19,1000,FULL,,,,
SY-1#ZYL-B2-01#01-30U-NW-ACC-S5731,10.61.240.152,GigabitEthernet0/0/19,DOWN,DOWN,-,2024/1/9 4:19,1000,FULL,,,,
SY-1#ZYL-B2-01#01-30U-NW-ACC-S5731,10.61.240.152,GigabitEthernet0/0/20,DOWN,DOWN,-,2024/1/9 4:19,1000,FULL,,,,
SY-1#ZYL-B2-01#01-30U-NW-ACC-S5731,10.61.240.152,GigabitEthernet0/0/21,DOWN,DOWN,-,2024/1/9 4:19,1000,FULL,,,,
SY-1#ZYL-B2-01#01-30U-NW-ACC-S5731,10.61.240.152,GigabitEthernet0/0/22,DOWN,DOWN,-,2024/1/9 4:19,1000,FULL,,,,
SY-1#ZYL-B2-01#01-30U-NW-ACC-S5731,10.61.240.152,GigabitEthernet0/0/23,DOWN,DOWN,-,2024/1/9 4:19,1000,FULL,,,,
SY-1#ZYL-B2-01#01-30U-NW-ACC-S5731,10.61.240.152,GigabitEthernet0/0/24,DOWN,DOWN,-,2024/1/9 4:19,1000,FULL,,,,
SY-1#ZYL-B2-01#01-30U-NW-ACC-S5731,10.61.240.152,GigabitEthernet0/0/25,DOWN,DOWN,-,2024/1/9 4:19,1000,FULL,,,,
SY-1#ZYL-B2-01#01-30U-NW-ACC-S5731,10.61.240.152,GigabitEthernet0/0/26,DOWN,DOWN,-,2024/1/9 4:19,1000,FULL,,,,
SY-1#ZYL-B2-01#01-30U-NW-ACC-S5731,10.61.240.152,GigabitEthernet0/0/27,DOWN,DOWN,-,2024/1/9 4:19,1000,FULL,,,,
SY-1#ZYL-B2-01#01-30U-NW-ACC-S5731,10.61.240.152,GigabitEthernet0/0/28,DOWN,DOWN,-,2024/1/9 4:19,1000,FULL,,,,
SY-1#ZYL-B2-01#01-30U-NW-ACC-S5731,10.61.240.152,GigabitEthernet0/0/29,DOWN,DOWN,-,2024/1/9 4:19,1000,FULL,,,,
SY-1#ZYL-B2-01#01-30U-NW-ACC-S5731,10.61.240.152,GigabitEthernet0/0/30,DOWN,DOWN,-,2024/1/9 4:19,1000,FULL,,,,
SY-1#ZYL-B2-01#01-30U-NW-ACC-S5731,10.61.240.152,GigabitEthernet0/0/31,DOWN,DOWN,-,2024/1/9 4:19,1000,FULL,,,,
SY-1#ZYL-B2-01#01-30U-NW-ACC-S5731,10.61.240.152,GigabitEthernet0/0/32,DOWN,DOWN,-,2024/1/9 4:19,1000,FULL,,,,
SY-1#ZYL-B2-01#01-30U-NW-ACC-S5731,10.61.240.152,GigabitEthernet0/0/33,DOWN,DOWN,-,2024/1/9 4:19,1000,FULL,,,,
SY-1#ZYL-B2-01#01-30U-NW-ACC-S5731,10.61.240.152,GigabitEthernet0/0/34,DOWN,DOWN,-,2024/1/9 4:19,1000,FULL,,,,
SY-1#ZYL-B2-01#01-30U-NW-ACC-S5731,10.61.240.152,GigabitEthernet0/0/35,DOWN,DOWN,-,2024/1/9 4:19,1000,FULL,,,,
SY-1#ZYL-B2-01#01-30U-NW-ACC-S5731,10.61.240.152,GigabitEthernet0/0/36,DOWN,DOWN,-,2024/1/9 4:19,1000,FULL,,,,
SY-1#ZYL-B2-01#01-30U-NW-ACC-S5731,10.61.240.152,GigabitEthernet0/0/37,DOWN,DOWN,-,2024/1/9 4:19,1000,FULL,,,,
SY-1#ZYL-B2-01#01-30U-NW-ACC-S5731,10.61.240.152,GigabitEthernet0/0/38,DOWN,DOWN,-,2024/1/9 4:19,1000,FULL,,,,
SY-1#ZYL-B2-01#01-30U-NW-ACC-S5731,10.61.240.152,GigabitEthernet0/0/39,DOWN,DOWN,-,2024/1/9 4:19,1000,FULL,,,,
SY-1#ZYL-B2-01#01-30U-NW-ACC-S5731,10.61.240.152,GigabitEthernet0/0/40,DOWN,DOWN,-,2024/1/9 4:19,1000,FULL,,,,
SY-1#ZYL-B2-01#01-30U-NW-ACC-S5731,10.61.240.152,GigabitEthernet0/0/41,DOWN,DOWN,-,2024/1/9 4:19,1000,FULL,,,,
SY-1#ZYL-B2-01#01-30U-NW-ACC-S5731,10.61.240.152,GigabitEthernet0/0/42,DOWN,DOWN,-,2024/1/9 4:19,1000,FULL,,,,
SY-1#ZYL-B2-01#01-30U-NW-ACC-S5731,10.61.240.152,GigabitEthernet0/0/43,DOWN,DOWN,-,2024/1/9 4:19,1000,FULL,,,,
SY-1#ZYL-B2-01#01-30U-NW-ACC-S5731,10.61.240.152,GigabitEthernet0/0/44,DOWN,DOWN,-,2024/1/9 4:19,1000,FULL,,,,
SY-1#ZYL-B2-01#01-30U-NW-ACC-S5731,10.61.240.152,GigabitEthernet0/0/45,DOWN,DOWN,-,2024/1/9 4:19,1000,FULL,,,,
SY-1#ZYL-B2-01#01-30U-NW-ACC-S5731,10.61.240.152,GigabitEthernet0/0/46,DOWN,DOWN,-,2024/1/9 4:19,1000,FULL,,,,
SY-1#ZYL-B2-01#01-30U-NW-ACC-S5731,10.61.240.152,GigabitEthernet0/0/47,DOWN,DOWN,-,2024/1/9 4:19,1000,FULL,,,,
SY-1#ZYL-B2-01#01-30U-NW-ACC-S5731,10.61.240.152,GigabitEthernet0/0/48,DOWN,DOWN,-,2024/1/9 4:19,1000,FULL,,,,
SY-1#ZYL-B2-01#01-30U-NW-ACC-S5731,10.61.240.152,XGigabitEthernet0/0/1,DOWN,DOWN,-,2024/1/9 4:19,10000,FULL,,,,
SY-1#ZYL-B2-01#01-30U-NW-ACC-S5731,10.61.240.152,XGigabitEthernet0/0/2,DOWN,DOWN,-,2024/1/9 4:19,10000,FULL,,,,
SY-1#ZYL-B2-01#01-30U-NW-ACC-S5731,10.61.240.152,XGigabitEthernet0/0/3,UP,UP,2024-04-26 11:23:56 UTC+08:00,2024-04-26 11:23:21 UTC+08:00,10000,FULL,,,,
SY-1#ZYL-B2-01#01-30U-NW-ACC-S5731,10.61.240.152,XGigabitEthernet0/0/4,UP,UP,2024-04-26 11:23:21 UTC+08:00,2024-04-26 11:22:44 UTC+08:00,10000,FULL,,,,
SY-1#ZYL-B2-02#01-33U-NW-ACC-S5731,10.61.240.153,GigabitEthernet0/0/1,DOWN,DOWN,-,2024-03-05 16:45:36 UTC+08:00,1000,FULL,,,,
SY-1#ZYL-B2-02#01-33U-NW-ACC-S5731,10.61.240.153,GigabitEthernet0/0/2,DOWN,DOWN,-,2024-03-05 16:45:36 UTC+08:00,1000,FULL,,,,
SY-1#ZYL-B2-02#01-33U-NW-ACC-S5731,10.61.240.153,GigabitEthernet0/0/3,DOWN,DOWN,-,2024-03-05 16:45:36 UTC+08:00,1000,FULL,,,,
SY-1#ZYL-B2-02#01-33U-NW-ACC-S5731,10.61.240.153,GigabitEthernet0/0/4,DOWN,DOWN,-,2024-03-05 16:45:36 UTC+08:00,1000,FULL,,,,
SY-1#ZYL-B2-02#01-33U-NW-ACC-S5731,10.61.240.153,GigabitEthernet0/0/5,DOWN,DOWN,-,2024-03-05 16:45:36 UTC+08:00,1000,FULL,,,,
SY-1#ZYL-B2-02#01-33U-NW-ACC-S5731,10.61.240.153,GigabitEthernet0/0/6,DOWN,DOWN,-,2024-03-05 16:45:36 UTC+08:00,1000,FULL,,,,
SY-1#ZYL-B2-02#01-33U-NW-ACC-S5731,10.61.240.153,GigabitEthernet0/0/7,DOWN,DOWN,-,2024-03-05 16:45:36 UTC+08:00,1000,FULL,,,,
SY-1#ZYL-B2-02#01-33U-NW-ACC-S5731,10.61.240.153,GigabitEthernet0/0/8,DOWN,DOWN,-,2024-03-05 16:45:36 UTC+08:00,1000,FULL,,,,
SY-1#ZYL-B2-02#01-33U-NW-ACC-S5731,10.61.240.153,GigabitEthernet0/0/9,DOWN,DOWN,-,2024-03-05 16:45:36 UTC+08:00,1000,FULL,,,,
SY-1#ZYL-B2-02#01-33U-NW-ACC-S5731,10.61.240.153,GigabitEthernet0/0/10,DOWN,DOWN,-,2024-03-05 16:45:36 UTC+08:00,1000,FULL,,,,
SY-1#ZYL-B2-02#01-33U-NW-ACC-S5731,10.61.240.153,GigabitEthernet0/0/11,DOWN,DOWN,-,2024-03-05 16:45:36 UTC+08:00,1000,FULL,,,,
SY-1#ZYL-B2-02#01-33U-NW-ACC-S5731,10.61.240.153,GigabitEthernet0/0/12,DOWN,DOWN,-,2024-03-05 16:45:36 UTC+08:00,1000,FULL,,,,
SY-1#ZYL-B2-02#01-33U-NW-ACC-S5731,10.61.240.153,GigabitEthernet0/0/13,DOWN,DOWN,-,2024-03-05 16:45:36 UTC+08:00,1000,FULL,,,,
SY-1#ZYL-B2-02#01-33U-NW-ACC-S5731,10.61.240.153,GigabitEthernet0/0/14,DOWN,DOWN,-,2024-03-05 16:45:36 UTC+08:00,1000,FULL,,,,
SY-1#ZYL-B2-02#01-33U-NW-ACC-S5731,10.61.240.153,GigabitEthernet0/0/15,DOWN,DOWN,-,2024-03-05 16:45:37 UTC+08:00,1000,FULL,,,,
SY-1#ZYL-B2-02#01-33U-NW-ACC-S5731,10.61.240.153,GigabitEthernet0/0/16,DOWN,DOWN,-,2024-03-05 16:45:37 UTC+08:00,1000,FULL,,,,
SY-1#ZYL-B2-02#01-33U-NW-ACC-S5731,10.61.240.153,GigabitEthernet0/0/17,DOWN,DOWN,-,2024-03-05 16:45:37 UTC+08:00,1000,FULL,,,,
SY-1#ZYL-B2-02#01-33U-NW-ACC-S5731,10.61.240.153,GigabitEthernet0/0/18,DOWN,DOWN,-,2024-03-05 16:45:37 UTC+08:00,1000,FULL,,,,
SY-1#ZYL-B2-02#01-33U-NW-ACC-S5731,10.61.240.153,GigabitEthernet0/0/19,DOWN,DOWN,-,2024-03-05 16:45:37 UTC+08:00,1000,FULL,,,,
SY-1#ZYL-B2-02#01-33U-NW-ACC-S5731,10.61.240.153,GigabitEthernet0/0/20,DOWN,DOWN,-,2024-03-05 16:45:37 UTC+08:00,1000,FULL,,,,
SY-1#ZYL-B2-02#01-33U-NW-ACC-S5731,10.61.240.153,GigabitEthernet0/0/21,DOWN,DOWN,-,2024-03-05 16:45:37 UTC+08:00,1000,FULL,,,,
SY-1#ZYL-B2-02#01-33U-NW-ACC-S5731,10.61.240.153,GigabitEthernet0/0/22,DOWN,DOWN,-,2024-03-05 16:45:37 UTC+08:00,1000,FULL,,,,
SY-1#ZYL-B2-02#01-33U-NW-ACC-S5731,10.61.240.153,GigabitEthernet0/0/23,DOWN,DOWN,-,2024-03-05 16:45:37 UTC+08:00,1000,FULL,,,,
SY-1#ZYL-B2-02#01-33U-NW-ACC-S5731,10.61.240.153,GigabitEthernet0/0/24,DOWN,DOWN,-,2024-03-05 16:45:37 UTC+08:00,1000,FULL,,,,
SY-1#ZYL-B2-02#01-33U-NW-ACC-S5731,10.61.240.153,GigabitEthernet0/0/25,DOWN,DOWN,-,2024-03-05 16:45:37 UTC+08:00,1000,FULL,,,,
SY-1#ZYL-B2-02#01-33U-NW-ACC-S5731,10.61.240.153,GigabitEthernet0/0/26,DOWN,DOWN,-,2024-03-05 16:45:37 UTC+08:00,1000,FULL,,,,
SY-1#ZYL-B2-02#01-33U-NW-ACC-S5731,10.61.240.153,GigabitEthernet0/0/27,DOWN,DOWN,-,2024-03-05 16:45:37 UTC+08:00,1000,FULL,,,,
SY-1#ZYL-B2-02#01-33U-NW-ACC-S5731,10.61.240.153,GigabitEthernet0/0/28,DOWN,DOWN,-,2024-03-05 16:45:37 UTC+08:00,1000,FULL,,,,
SY-1#ZYL-B2-02#01-33U-NW-ACC-S5731,10.61.240.153,GigabitEthernet0/0/29,DOWN,DOWN,-,2024-03-05 16:45:37 UTC+08:00,1000,FULL,,,,
SY-1#ZYL-B2-02#01-33U-NW-ACC-S5731,10.61.240.153,GigabitEthernet0/0/30,DOWN,DOWN,-,2024-03-05 16:45:37 UTC+08:00,1000,FULL,,,,
SY-1#ZYL-B2-02#01-33U-NW-ACC-S5731,10.61.240.153,GigabitEthernet0/0/31,DOWN,DOWN,-,2024-03-05 16:45:37 UTC+08:00,1000,FULL,,,,
SY-1#ZYL-B2-02#01-33U-NW-ACC-S5731,10.61.240.153,GigabitEthernet0/0/32,DOWN,DOWN,-,2024-03-05 16:45:37 UTC+08:00,1000,FULL,,,,
SY-1#ZYL-B2-02#01-33U-NW-ACC-S5731,10.61.240.153,GigabitEthernet0/0/33,DOWN,DOWN,-,2024-03-05 16:45:37 UTC+08:00,1000,FULL,,,,
SY-1#ZYL-B2-02#01-33U-NW-ACC-S5731,10.61.240.153,GigabitEthernet0/0/34,DOWN,DOWN,-,2024-03-05 16:45:37 UTC+08:00,1000,FULL,,,,
SY-1#ZYL-B2-02#01-33U-NW-ACC-S5731,10.61.240.153,GigabitEthernet0/0/35,DOWN,DOWN,-,2024-03-05 16:45:37 UTC+08:00,1000,FULL,,,,
SY-1#ZYL-B2-02#01-33U-NW-ACC-S5731,10.61.240.153,GigabitEthernet0/0/36,DOWN,DOWN,-,2024-03-05 16:45:37 UTC+08:00,1000,FULL,,,,
SY-1#ZYL-B2-02#01-33U-NW-ACC-S5731,10.61.240.153,GigabitEthernet0/0/37,DOWN,DOWN,-,2024-03-05 16:45:37 UTC+08:00,1000,FULL,,,,
SY-1#ZYL-B2-02#01-33U-NW-ACC-S5731,10.61.240.153,GigabitEthernet0/0/38,DOWN,DOWN,-,2024-03-05 16:45:37 UTC+08:00,1000,FULL,,,,
SY-1#ZYL-B2-02#01-33U-NW-ACC-S5731,10.61.240.153,GigabitEthernet0/0/39,DOWN,DOWN,-,2024-03-05 16:45:37 UTC+08:00,1000,FULL,,,,
SY-1#ZYL-B2-02#01-33U-NW-ACC-S5731,10.61.240.153,GigabitEthernet0/0/40,DOWN,DOWN,-,2024-03-05 16:45:37 UTC+08:00,1000,FULL,,,,
SY-1#ZYL-B2-02#01-33U-NW-ACC-S5731,10.61.240.153,GigabitEthernet0/0/41,DOWN,DOWN,-,2024-03-05 16:45:37 UTC+08:00,1000,FULL,,,,
SY-1#ZYL-B2-02#01-33U-NW-ACC-S5731,10.61.240.153,GigabitEthernet0/0/42,DOWN,DOWN,-,2024-03-05 16:45:37 UTC+08:00,1000,FULL,,,,
SY-1#ZYL-B2-02#01-33U-NW-ACC-S5731,10.61.240.153,GigabitEthernet0/0/43,DOWN,DOWN,-,2024-03-05 16:45:37 UTC+08:00,1000,FULL,,,,
SY-1#ZYL-B2-02#01-33U-NW-ACC-S5731,10.61.240.153,GigabitEthernet0/0/44,DOWN,DOWN,-,2024-03-05 16:45:37 UTC+08:00,1000,FULL,,,,
SY-1#ZYL-B2-02#01-33U-NW-ACC-S5731,10.61.240.153,GigabitEthernet0/0/45,DOWN,DOWN,-,2024-03-05 16:45:37 UTC+08:00,1000,FULL,,,,
SY-1#ZYL-B2-02#01-33U-NW-ACC-S5731,10.61.240.153,GigabitEthernet0/0/46,DOWN,DOWN,-,2024-03-05 16:45:37 UTC+08:00,1000,FULL,,,,
SY-1#ZYL-B2-02#01-33U-NW-ACC-S5731,10.61.240.153,GigabitEthernet0/0/47,DOWN,DOWN,-,2024-03-05 16:45:37 UTC+08:00,1000,FULL,,,,
SY-1#ZYL-B2-02#01-33U-NW-ACC-S5731,10.61.240.153,GigabitEthernet0/0/48,DOWN,DOWN,-,2024-03-05 16:45:37 UTC+08:00,1000,FULL,,,,
SY-1#ZYL-B2-02#01-33U-NW-ACC-S5731,10.61.240.153,XGigabitEthernet0/0/1,DOWN,DOWN,-,2024-03-05 16:45:37 UTC+08:00,10000,FULL,,,,
SY-1#ZYL-B2-02#01-33U-NW-ACC-S5731,10.61.240.153,XGigabitEthernet0/0/2,DOWN,DOWN,-,2024-03-05 16:45:37 UTC+08:00,10000,FULL,,,,
SY-1#ZYL-B2-02#01-33U-NW-ACC-S5731,10.61.240.153,XGigabitEthernet0/0/3,UP,UP,2024-04-26 10:58:42 UTC+08:00,2024-04-26 10:58:19 UTC+08:00,10000,FULL,,,,
SY-1#ZYL-B2-02#01-33U-NW-ACC-S5731,10.61.240.153,XGigabitEthernet0/0/4,UP,UP,2024-04-26 10:58:12 UTC+08:00,2024-04-26 10:57:50 UTC+08:00,10000,FULL,,,,
SY-1#ZYL-B2-06#01-33U-NW-ACC-S5731,10.61.240.169,GigabitEthernet0/0/1,DOWN,DOWN,-,2024/1/15 3:35,1000,FULL,,,,
SY-1#ZYL-B2-06#01-33U-NW-ACC-S5731,10.61.240.169,GigabitEthernet0/0/2,DOWN,DOWN,-,2024/1/15 3:35,1000,FULL,,,,
SY-1#ZYL-B2-06#01-33U-NW-ACC-S5731,10.61.240.169,GigabitEthernet0/0/3,DOWN,DOWN,-,2024/1/15 3:35,1000,FULL,,,,
SY-1#ZYL-B2-06#01-33U-NW-ACC-S5731,10.61.240.169,GigabitEthernet0/0/4,DOWN,DOWN,-,2024/1/15 3:35,1000,FULL,,,,
SY-1#ZYL-B2-06#01-33U-NW-ACC-S5731,10.61.240.169,GigabitEthernet0/0/5,DOWN,DOWN,-,2024/1/15 3:35,1000,FULL,,,,
SY-1#ZYL-B2-06#01-33U-NW-ACC-S5731,10.61.240.169,GigabitEthernet0/0/6,DOWN,DOWN,-,2024/1/15 3:35,1000,FULL,,,,
SY-1#ZYL-B2-06#01-33U-NW-ACC-S5731,10.61.240.169,GigabitEthernet0/0/7,DOWN,DOWN,-,2024/1/15 3:35,1000,FULL,,,,
SY-1#ZYL-B2-06#01-33U-NW-ACC-S5731,10.61.240.169,GigabitEthernet0/0/8,DOWN,DOWN,-,2024/1/15 3:35,1000,FULL,,,,
SY-1#ZYL-B2-06#01-33U-NW-ACC-S5731,10.61.240.169,GigabitEthernet0/0/9,DOWN,DOWN,-,2024/1/15 3:35,1000,FULL,,,,
SY-1#ZYL-B2-06#01-33U-NW-ACC-S5731,10.61.240.169,GigabitEthernet0/0/10,DOWN,DOWN,-,2024/1/15 3:35,1000,FULL,,,,
SY-1#ZYL-B2-06#01-33U-NW-ACC-S5731,10.61.240.169,GigabitEthernet0/0/11,DOWN,DOWN,-,2024/1/15 3:35,1000,FULL,,,,
SY-1#ZYL-B2-06#01-33U-NW-ACC-S5731,10.61.240.169,GigabitEthernet0/0/12,DOWN,DOWN,-,2024/1/15 3:35,1000,FULL,,,,
SY-1#ZYL-B2-06#01-33U-NW-ACC-S5731,10.61.240.169,GigabitEthernet0/0/13,DOWN,DOWN,-,2024/1/15 3:35,1000,FULL,,,,
SY-1#ZYL-B2-06#01-33U-NW-ACC-S5731,10.61.240.169,GigabitEthernet0/0/14,DOWN,DOWN,-,2024/1/15 3:35,1000,FULL,,,,
SY-1#ZYL-B2-06#01-33U-NW-ACC-S5731,10.61.240.169,GigabitEthernet0/0/15,DOWN,DOWN,-,2024/1/15 3:35,1000,FULL,,,,
SY-1#ZYL-B2-06#01-33U-NW-ACC-S5731,10.61.240.169,GigabitEthernet0/0/16,DOWN,DOWN,-,2024/1/15 3:35,1000,FULL,,,,
SY-1#ZYL-B2-06#01-33U-NW-ACC-S5731,10.61.240.169,GigabitEthernet0/0/17,DOWN,DOWN,-,2024/1/15 3:35,1000,FULL,,,,
SY-1#ZYL-B2-06#01-33U-NW-ACC-S5731,10.61.240.169,GigabitEthernet0/0/18,DOWN,DOWN,-,2024/1/15 3:35,1000,FULL,,,,
SY-1#ZYL-B2-06#01-33U-NW-ACC-S5731,10.61.240.169,GigabitEthernet0/0/19,DOWN,DOWN,-,2024/1/15 3:35,1000,FULL,,,,
